position,noseX,noseY,neckX,neckY,rshoulderX,rshoulderY,relbowX,relbowY,rwristX,rwristY,lshoulderX,lshoulderY,lelbowX,lelbowY,lwristX,lwristY,midhipX,midhipY,rhipX,rhipY,rkneeX,rkneeY,rankleX,rankleY,lhipX,lhipY,lkneeX,lkneeY,lankleX,lankleY,reyeX,reyeY,leyeX,leyeY
sitting,0.0,0.0,0.2515188335358445,0.4009389671361502,0.25880923450789795,0.4028169014084507,0.0,0.0,0.0,0.0,0.244228432563791,0.4,0.23693803159173754,0.37370892018779345,0.2345078979343864,0.3661971830985915,0.2600243013365735,0.3615023474178404,0.25273390036452004,0.3380281690140845,0.2624544349939247,0.3183098591549296,0.24908869987849333,0.3615023474178404,0.2235722964763062,0.3577464788732394,0.22114216281895505,0.3380281690140845,0.0,0.0,0.0,0.0,0.0,0.0
laying,0.15833333333333333,0.735,0.15833333333333333,0.7150000000000001,0.15333333333333332,0.7150000000000001,0.0,0.0,0.0,0.0,0.165,0.7150000000000001,0.185,0.7025,0.17333333333333334,0.7150000000000001,0.15833333333333333,0.6699999999999999,0.16333333333333333,0.63,0.16833333333333333,0.595,0.16666666666666666,0.6699999999999999,0.16833333333333333,0.63,0.17333333333333334,0.5925,0.0,0.0,0.0,0.0,0.0,0.0
standing,0.4807692307692308,0.8552338530066815,0.483974358974359,0.7572383073496659,0.358974358974359,0.7572383073496659,0.3269230769230769,0.6325167037861915,0.32051282051282054,0.5077951002227171,0.6121794871794872,0.7527839643652561,0.6378205128205128,0.6280623608017817,0.6538461538461539,0.5144766146993318,0.41346153846153844,0.5167037861915367,0.41025641025641024,0.3897550111358574,0.4326923076923077,0.08240534521158127,0.5480769230769231,0.5055679287305123,0.5384615384615384,0.29398663697104677,0.5224358974358975,0.10022271714922049,0.4551282051282051,0.8708240534521158,0.5032051282051282,0.8730512249443207,0.42628205128205127,0.8596881959910914
standing,0.7688888888888888,0.76875,0.7911111111111111,0.7,0.7733333333333333,0.69375,0.7555555555555555,0.6,0.7466666666666667,0.525,0.8088888888888889,0.69375,0.8,0.59375,0.7822222222222223,0.50625,0.7733333333333333,0.525,0.7733333333333333,0.4,0.7822222222222223,0.275,0.7955555555555556,0.51875,0.7866666666666666,0.4,0.7911111111111111,0.275,0.7688888888888888,0.775,0.7777777777777778,0.775,0.0,0.0
standing,0.88,0.8125,0.9066666666666666,0.725,0.8844444444444445,0.73125,0.8666666666666667,0.61875,0.8488888888888889,0.54375,0.9333333333333333,0.71875,0.92,0.60625,0.8933333333333333,0.5125,0.8666666666666667,0.51875,0.8755555555555555,0.38125,0.88,0.26875000000000004,0.9022222222222223,0.5125,0.9066666666666666,0.375,0.9111111111111111,0.24375000000000002,0.8844444444444445,0.825,0.8933333333333333,0.81875,0.0,0.0
standing,0.6666666666666666,0.8,0.6888888888888889,0.73125,0.6711111111111111,0.7375,0.0,0.0,0.0,0.0,0.7022222222222222,0.73125,0.7066666666666667,0.63125,0.6844444444444444,0.5375,0.6711111111111111,0.56875,0.6888888888888889,0.42500000000000004,0.6977777777777778,0.29374999999999996,0.6888888888888889,0.5625,0.6844444444444444,0.42500000000000004,0.68,0.28125,0.0,0.0,0.6711111111111111,0.80625,0.0,0.0
standing,0.5777777777777777,0.7875,0.6133333333333333,0.7125,0.6044444444444445,0.7125,0.5866666666666667,0.6,0.5777777777777777,0.525,0.6222222222222222,0.70625,0.6222222222222222,0.6,0.6177777777777778,0.5125,0.5955555555555555,0.525,0.6044444444444445,0.38749999999999996,0.6177777777777778,0.26249999999999996,0.6177777777777778,0.51875,0.6177777777777778,0.39375000000000004,0.6355555555555555,0.25625,0.0,0.0,0.5866666666666667,0.79375,0.0,0.0
standing,0.07555555555555556,0.80625,0.1288888888888889,0.73125,0.15555555555555556,0.7375,0.17777777777777778,0.6375,0.1511111111111111,0.5875,0.1111111111111111,0.725,0.12444444444444444,0.625,0.09777777777777778,0.54375,0.1511111111111111,0.55,0.15555555555555556,0.4125,0.17333333333333334,0.28125,0.11555555555555555,0.5375,0.12444444444444444,0.4,0.14222222222222222,0.25,0.0,0.0,0.08,0.81875,0.0,0.0
standing,0.5111111111111111,0.75,0.5377777777777778,0.6875,0.5244444444444445,0.6875,0.0,0.0,0.0,0.0,0.5466666666666666,0.68125,0.5511111111111111,0.59375,0.5022222222222222,0.5875,0.5155555555555555,0.53125,0.5333333333333333,0.4,0.5422222222222223,0.28125,0.5288888888888889,0.525,0.5377777777777778,0.4,0.5377777777777778,0.275,0.0,0.0,0.5155555555555555,0.7625,0.0,0.0
standing,0.28888888888888886,0.74375,0.32,0.675,0.3377777777777778,0.68125,0.0,0.0,0.0,0.0,0.30666666666666664,0.6625,0.29333333333333333,0.56875,0.28444444444444444,0.48750000000000004,0.3377777777777778,0.5125,0.3377777777777778,0.38125,0.3422222222222222,0.25625,0.31555555555555553,0.5,0.31555555555555553,0.375,0.3244444444444444,0.25,0.0,0.0,0.29333333333333333,0.75,0.0,0.0
standing,0.2,0.7625,0.2311111111111111,0.70625,0.24444444444444444,0.70625,0.0,0.0,0.0,0.0,0.2222222222222222,0.7,0.18666666666666668,0.61875,0.0,0.0,0.24444444444444444,0.55,0.23555555555555555,0.40625,0.0,0.0,0.2222222222222222,0.54375,0.2311111111111111,0.40625,0.24444444444444444,0.275,0.0,0.0,0.20444444444444446,0.775,0.0,0.0
standing,0.39111111111111113,0.80625,0.4311111111111111,0.725,0.43555555555555553,0.73125,0.0,0.0,0.0,0.0,0.4266666666666667,0.71875,0.4177777777777778,0.60625,0.38666666666666666,0.51875,0.4266666666666667,0.53125,0.4311111111111111,0.38749999999999996,0.44,0.25625,0.4177777777777778,0.51875,0.4266666666666667,0.38125,0.4444444444444444,0.24375000000000002,0.0,0.0,0.4,0.81875,0.0,0.0
standing,0.9030769230769231,0.7302052785923754,0.9030769230769231,0.7111436950146628,0.8830769230769231,0.7111436950146628,0.8876923076923077,0.6818181818181819,0.9138461538461539,0.6891495601173021,0.9215384615384615,0.7096774193548387,0.9276923076923077,0.6832844574780059,0.8984615384615384,0.6818181818181819,0.8907692307692308,0.6524926686217009,0.8953846153846153,0.6070381231671554,0.8984615384615384,0.564516129032258,0.916923076923077,0.6539589442815249,0.9246153846153846,0.6055718475073314,0.9123076923076923,0.565982404692082,0.8984615384615384,0.7346041055718475,0.9061538461538462,0.7346041055718475,0.8923076923076924,0.7331378299120235
standing,0.2323076923076923,0.281524926686217,0.23692307692307693,0.25806451612903225,0.21846153846153846,0.25806451612903225,0.20923076923076922,0.22873900293255134,0.20615384615384616,0.20234604105571852,0.2569230769230769,0.2565982404692082,0.26,0.22287390029325516,0.2569230769230769,0.1950146627565983,0.22,0.19648093841642233,0.22,0.1510263929618768,0.22153846153846155,0.10850439882697949,0.24615384615384617,0.1950146627565983,0.24307692307692308,0.1510263929618768,0.23846153846153847,0.10997067448680353,0.2276923076923077,0.282991202346041,0.23692307692307693,0.2859237536656891,0.2230769230769231,0.28005865102639294
standing,0.7876923076923077,0.7434017595307918,0.7876923076923077,0.7155425219941349,0.7646153846153846,0.7155425219941349,0.7569230769230769,0.6818181818181819,0.7584615384615384,0.6510263929618768,0.8092307692307692,0.7155425219941349,0.816923076923077,0.6832844574780059,0.8138461538461539,0.6524926686217009,0.7723076923076924,0.6510263929618768,0.7738461538461539,0.6026392961876833,0.7753846153846153,0.565982404692082,0.7984615384615384,0.6510263929618768,0.7984615384615384,0.6026392961876833,0.796923076923077,0.565982404692082,0.7830769230769231,0.7478005865102639,0.7923076923076923,0.7478005865102639,0.7769230769230769,0.7434017595307918
standing,0.37846153846153846,0.5029325513196481,0.37846153846153846,0.4750733137829912,0.36,0.47653958944281527,0.3507692307692308,0.44721407624633436,0.3507692307692308,0.4208211143695014,0.3953846153846154,0.4750733137829912,0.4,0.44428152492668627,0.4,0.41788856304985333,0.3646153846153846,0.41788856304985333,0.3676923076923077,0.37390029325513197,0.36923076923076925,0.33431085043988273,0.38769230769230767,0.41788856304985333,0.3861538461538462,0.37390029325513197,0.38153846153846155,0.33431085043988273,0.37384615384615383,0.5058651026392962,0.3830769230769231,0.5058651026392962,0.36923076923076925,0.5029325513196481
standing,0.5153846153846153,0.9589442815249267,0.5169230769230769,0.9398826979472141,0.49538461538461537,0.9398826979472141,0.4876923076923077,0.906158357771261,0.49230769230769234,0.8797653958944281,0.54,0.9398826979472141,0.5476923076923077,0.906158357771261,0.5430769230769231,0.8782991202346041,0.5046153846153846,0.8768328445747801,0.5030769230769231,0.8284457478005866,0.5030769230769231,0.782991202346041,0.5323076923076923,0.8768328445747801,0.5261538461538462,0.8284457478005866,0.5230769230769231,0.7844574780058651,0.5107692307692308,0.9633431085043989,0.52,0.9633431085043989,0.5046153846153846,0.9618768328445748
standing,0.3723076923076923,0.2859237536656891,0.3723076923076923,0.26392961876832843,0.35384615384615387,0.2624633431085044,0.3415384615384615,0.23460410557184752,0.3676923076923077,0.2404692082111437,0.39076923076923076,0.26392961876832843,0.3861538461538462,0.23460410557184752,0.3569230769230769,0.23607038123167157,0.3553846153846154,0.19941348973607043,0.35846153846153844,0.1510263929618768,0.36153846153846153,0.1055718475073314,0.38153846153846155,0.19794721407624638,0.37846153846153846,0.14956011730205276,0.38,0.10410557184750735,0.3676923076923077,0.29032258064516125,0.37538461538461537,0.29032258064516125,0.36153846153846153,0.2859237536656891
standing,0.7861538461538462,0.5190615835777126,0.7861538461538462,0.4941348973607038,0.7630769230769231,0.4941348973607038,0.7538461538461538,0.4618768328445748,0.7569230769230769,0.4354838709677419,0.8076923076923077,0.4941348973607038,0.82,0.46041055718475077,0.8123076923076923,0.43108504398826974,0.7692307692307693,0.42815249266862165,0.7646153846153846,0.3812316715542522,0.7584615384615384,0.33431085043988273,0.7984615384615384,0.4266862170087976,0.796923076923077,0.37976539589442815,0.796923076923077,0.33431085043988273,0.7815384615384615,0.5234604105571847,0.7907692307692308,0.5234604105571847,0.7769230769230769,0.5205278592375366
standing,0.5107692307692308,0.7316715542521994,0.5107692307692308,0.7096774193548387,0.4907692307692308,0.7096774193548387,0.48307692307692307,0.6818181818181819,0.48615384615384616,0.655425219941349,0.5323076923076923,0.7096774193548387,0.5384615384615384,0.6818181818181819,0.5323076923076923,0.6583577712609971,0.49846153846153846,0.6480938416422287,0.49846153846153846,0.6041055718475073,0.5015384615384615,0.564516129032258,0.5230769230769231,0.6480938416422287,0.5215384615384615,0.6026392961876833,0.52,0.564516129032258,0.5046153846153846,0.7360703812316716,0.5138461538461538,0.7360703812316716,0.5,0.7331378299120235
standing,0.9107692307692308,0.5,0.9107692307692308,0.4809384164222874,0.8938461538461538,0.4809384164222874,0.8707692307692307,0.46041055718475077,0.8830769230769231,0.43988269794721413,0.9292307692307692,0.4809384164222874,0.9338461538461539,0.45014662756598245,0.9307692307692308,0.4237536656891495,0.8953846153846153,0.42521994134897356,0.8969230769230769,0.375366568914956,0.9030769230769231,0.3357771260997068,0.9184615384615384,0.4237536656891495,0.92,0.3782991202346041,0.9153846153846154,0.33870967741935487,0.9061538461538462,0.5029325513196481,0.9138461538461539,0.5043988269794721,0.9015384615384615,0.501466275659824
standing,0.09230769230769231,0.5219941348973607,0.09384615384615384,0.49853372434017595,0.07076923076923076,0.49853372434017595,0.06307692307692307,0.46334310850439886,0.06461538461538462,0.4369501466275659,0.11692307692307692,0.49853372434017595,0.12461538461538461,0.4648093841642229,0.12153846153846154,0.4354838709677419,0.07692307692307693,0.4325513196480938,0.07230769230769231,0.3812316715542522,0.06923076923076923,0.33431085043988273,0.10615384615384615,0.43108504398826974,0.10923076923076923,0.38269794721407624,0.11384615384615385,0.33431085043988273,0.08923076923076922,0.5263929618768328,0.09692307692307692,0.5263929618768328,0.08307692307692308,0.5234604105571847
standing,0.5107692307692308,0.28445747800586507,0.5076923076923077,0.26099706744868034,0.48615384615384616,0.2624633431085044,0.46307692307692305,0.24633431085043989,0.4753846153846154,0.22287390029325516,0.5307692307692308,0.25806451612903225,0.5476923076923077,0.22873900293255134,0.5323076923076923,0.2052785923753666,0.4876923076923077,0.19941348973607043,0.4846153846153846,0.15249266862170086,0.4846153846153846,0.10703812316715544,0.5153846153846153,0.19648093841642233,0.5107692307692308,0.15249266862170086,0.5092307692307693,0.10703812316715544,0.5076923076923077,0.2888563049853372,0.5153846153846153,0.28739002932551316,0.5,0.28739002932551316
standing,0.08923076923076922,0.9604105571847508,0.09076923076923077,0.934017595307918,0.06769230769230769,0.935483870967742,0.06,0.9002932551319648,0.08,0.8797653958944281,0.1123076923076923,0.934017595307918,0.12,0.9002932551319648,0.10153846153846154,0.8797653958944281,0.07692307692307693,0.8709677419354839,0.08,0.8284457478005866,0.08461538461538462,0.7917888563049853,0.10461538461538461,0.8695014662756598,0.10153846153846154,0.8299120234604106,0.10153846153846154,0.7888563049853372,0.08461538461538462,0.9648093841642229,0.09384615384615384,0.9648093841642229,0.07846153846153846,0.9618768328445748
standing,0.9107692307692308,0.9706744868035191,0.9046153846153846,0.9428152492668622,0.8861538461538462,0.9442815249266863,0.8815384615384615,0.9149560117302052,0.9153846153846154,0.9134897360703812,0.9246153846153846,0.9398826979472141,0.9261538461538461,0.9134897360703812,0.8953846153846153,0.9193548387096774,0.8923076923076924,0.8885630498533724,0.8953846153846153,0.8357771260997068,0.9076923076923077,0.7976539589442815,0.916923076923077,0.8885630498533724,0.9138461538461539,0.8357771260997068,0.9123076923076923,0.7917888563049853,0.9061538461538462,0.9750733137829912,0.9153846153846154,0.9721407624633431,0.9,0.9706744868035191
standing,0.3861538461538462,0.7375366568914956,0.37846153846153846,0.7155425219941349,0.35846153846153844,0.7155425219941349,0.36153846153846153,0.6832844574780059,0.39076923076923076,0.6876832844574781,0.39692307692307693,0.7155425219941349,0.4046153846153846,0.6876832844574781,0.37538461538461537,0.6876832844574781,0.3646153846153846,0.6539589442815249,0.3630769230769231,0.6085043988269795,0.36615384615384616,0.565982404692082,0.3892307692307692,0.6539589442815249,0.3923076923076923,0.6085043988269795,0.3923076923076923,0.563049853372434,0.38153846153846155,0.7419354838709677,0.39076923076923076,0.7404692082111437,0.3723076923076923,0.7419354838709677
standing,0.2353846153846154,0.9574780058651027,0.2323076923076923,0.935483870967742,0.2123076923076923,0.934017595307918,0.20461538461538462,0.8958944281524927,0.23076923076923078,0.8914956011730205,0.25076923076923074,0.9384164222873901,0.26153846153846155,0.9134897360703812,0.26153846153846155,0.907624633431085,0.22,0.875366568914956,0.2230769230769231,0.8299120234604106,0.22615384615384615,0.7859237536656891,0.24769230769230768,0.8768328445747801,0.2523076923076923,0.8269794721407624,0.24153846153846154,0.7873900293255132,0.23076923076923078,0.9618768328445748,0.24,0.9604105571847508,0.2230769230769231,0.9604105571847508
standing,0.5138461538461538,0.5102639296187683,0.5153846153846153,0.4838709677419355,0.49538461538461537,0.48533724340175954,0.48307692307692307,0.4545454545454546,0.4969230769230769,0.4736070381231672,0.5353846153846153,0.4838709677419355,0.54,0.4486803519061584,0.536923076923077,0.4164222873900293,0.4969230769230769,0.42228739002932547,0.48923076923076925,0.3782991202346041,0.47846153846153844,0.3372434017595308,0.5230769230769231,0.4208211143695014,0.52,0.3782991202346041,0.5169230769230769,0.3372434017595308,0.5092307692307693,0.5131964809384164,0.5169230769230769,0.5131964809384164,0.5046153846153846,0.5102639296187683
standing,0.6430769230769231,0.7360703812316716,0.6461538461538462,0.7140762463343109,0.6230769230769231,0.7155425219941349,0.6138461538461538,0.686217008797654,0.6169230769230769,0.6774193548387097,0.6707692307692308,0.7140762463343109,0.676923076923077,0.6803519061583578,0.66,0.6730205278592376,0.6276923076923077,0.6524926686217009,0.6246153846153846,0.6085043988269795,0.6184615384615385,0.563049853372434,0.6553846153846153,0.6495601173020528,0.6553846153846153,0.6041055718475073,0.6553846153846153,0.5601173020527859,0.6384615384615384,0.7404692082111437,0.6476923076923077,0.7404692082111437,0.6323076923076923,0.7375366568914956
standing,0.23692307692307693,0.7478005865102639,0.2323076923076923,0.7228739002932552,0.20923076923076922,0.7243401759530792,0.19692307692307692,0.6906158357771262,0.2169230769230769,0.6964809384164223,0.2553846153846154,0.7214076246334311,0.26461538461538464,0.6891495601173021,0.26,0.6642228739002933,0.2169230769230769,0.6598240469208212,0.2153846153846154,0.6099706744868035,0.2246153846153846,0.563049853372434,0.24307692307692308,0.6598240469208212,0.23846153846153847,0.6085043988269795,0.2323076923076923,0.5601173020527859,0.23384615384615384,0.7521994134897361,0.24153846153846154,0.750733137829912,0.22615384615384615,0.750733137829912
standing,0.6476923076923077,0.5029325513196481,0.6415384615384615,0.47947214076246336,0.6215384615384615,0.47947214076246336,0.6153846153846154,0.44428152492668627,0.6123076923076923,0.41495601173020524,0.66,0.47947214076246336,0.6661538461538462,0.4486803519061584,0.6661538461538462,0.4193548387096774,0.6276923076923077,0.42228739002932547,0.6292307692307693,0.37683284457478006,0.6323076923076923,0.33431085043988273,0.6523076923076923,0.42228739002932547,0.6584615384615384,0.37390029325513197,0.6676923076923077,0.3357771260997068,0.6430769230769231,0.5073313782991202,0.6507692307692308,0.5073313782991202,0.6338461538461538,0.5073313782991202
standing,0.6523076923076923,0.2697947214076246,0.6507692307692308,0.24780058651026393,0.6307692307692307,0.24926686217008798,0.6230769230769231,0.21994134897360706,0.6230769230769231,0.1950146627565983,0.6692307692307692,0.24486803519061584,0.6738461538461539,0.21554252199413493,0.6753846153846154,0.1920821114369502,0.6338461538461538,0.1891495601173021,0.6276923076923077,0.14662756598240467,0.6169230769230769,0.11143695014662758,0.6584615384615384,0.1862170087976539,0.6523076923076923,0.14222873900293254,0.6430769230769231,0.10703812316715544,0.6476923076923077,0.27419354838709675,0.6569230769230769,0.27419354838709675,0.6415384615384615,0.27126099706744866
standing,0.7738461538461539,0.28005865102639294,0.7769230769230769,0.2536656891495601,0.7569230769230769,0.25219941348973607,0.7538461538461538,0.21994134897360706,0.7492307692307693,0.19061583577712615,0.796923076923077,0.25513196480938416,0.8015384615384615,0.21700879765395897,0.8015384615384615,0.19061583577712615,0.7646153846153846,0.1891495601173021,0.7676923076923077,0.14809384164222872,0.7707692307692308,0.10703812316715544,0.7892307692307692,0.1891495601173021,0.7861538461538462,0.14662756598240467,0.7830769230769231,0.10850439882697949,0.7692307692307693,0.282991202346041,0.7784615384615384,0.28445747800586507,0.7661538461538462,0.28005865102639294
standing,0.7861538461538462,0.9618768328445748,0.7815384615384615,0.936950146627566,0.76,0.9384164222873901,0.7538461538461538,0.9017595307917888,0.7507692307692307,0.8709677419354839,0.803076923076923,0.935483870967742,0.8076923076923077,0.9017595307917888,0.8092307692307692,0.8724340175953079,0.7661538461538462,0.8782991202346041,0.7661538461538462,0.8284457478005866,0.7707692307692308,0.7873900293255132,0.7938461538461539,0.8768328445747801,0.7907692307692308,0.8284457478005866,0.7876923076923077,0.7859237536656891,0.7815384615384615,0.967741935483871,0.7907692307692308,0.966275659824047,0.7723076923076924,0.966275659824047
standing,0.37846153846153846,0.969208211143695,0.3769230769230769,0.9442815249266863,0.34923076923076923,0.9428152492668622,0.3446153846153846,0.906158357771261,0.36153846153846153,0.8914956011730205,0.40307692307692305,0.9442815249266863,0.40923076923076923,0.907624633431085,0.38461538461538464,0.8914956011730205,0.3630769230769231,0.875366568914956,0.36615384615384616,0.8284457478005866,0.3676923076923077,0.7859237536656891,0.39384615384615385,0.8768328445747801,0.3984615384615385,0.8313782991202346,0.4,0.781524926686217,0.37384615384615383,0.9750733137829912,0.3830769230769231,0.9736070381231672,0.3646153846153846,0.9721407624633431
standing,0.09692307692307692,0.28445747800586507,0.09538461538461539,0.26099706744868034,0.07230769230769231,0.26099706744868034,0.06307692307692307,0.2243401759530792,0.06153846153846154,0.1950146627565983,0.11846153846153847,0.26099706744868034,0.12615384615384614,0.2272727272727273,0.12615384615384614,0.1950146627565983,0.08153846153846153,0.1920821114369502,0.07692307692307693,0.14809384164222872,0.07384615384615385,0.10850439882697949,0.11076923076923077,0.1920821114369502,0.11384615384615385,0.14662756598240467,0.10923076923076923,0.10703812316715544,0.09230769230769231,0.28739002932551316,0.10153846153846154,0.28739002932551316,0.08461538461538462,0.28445747800586507
standing,0.9030769230769231,0.2859237536656891,0.9046153846153846,0.2595307917888563,0.8815384615384615,0.2595307917888563,0.8769230769230769,0.22873900293255134,0.8830769230769231,0.19941348973607043,0.9261538461538461,0.26099706744868034,0.9323076923076923,0.22580645161290325,0.9338461538461539,0.1950146627565983,0.8938461538461538,0.19648093841642233,0.8892307692307693,0.15249266862170086,0.8907692307692308,0.10997067448680353,0.9215384615384615,0.19648093841642233,0.9184615384615384,0.14956011730205276,0.9153846153846154,0.10997067448680353,0.8984615384615384,0.29032258064516125,0.9076923076923077,0.29032258064516125,0.8923076923076924,0.28739002932551316
standing,0.08615384615384615,0.7331378299120235,0.0876923076923077,0.7111436950146628,0.06923076923076923,0.7067448680351907,0.07076923076923076,0.6744868035190617,0.09384615384615384,0.6539589442815249,0.10615384615384615,0.7155425219941349,0.11846153846153847,0.686217008797654,0.12,0.6642228739002933,0.08615384615384615,0.6480938416422287,0.08615384615384615,0.6041055718475073,0.09076923076923077,0.5601173020527859,0.11076923076923077,0.6495601173020528,0.1123076923076923,0.6085043988269795,0.09846153846153846,0.5674486803519061,0.08153846153846153,0.7360703812316716,0.08923076923076922,0.7375366568914956,0.07384615384615385,0.7331378299120235
standing,0.6446153846153846,0.9560117302052786,0.6446153846153846,0.936950146627566,0.6246153846153846,0.936950146627566,0.62,0.906158357771261,0.6184615384615385,0.875366568914956,0.6630769230769231,0.936950146627566,0.6876923076923077,0.9164222873900293,0.6692307692307692,0.8973607038123167,0.6338461538461538,0.8812316715542522,0.6369230769230769,0.8343108504398827,0.6323076923076923,0.7903225806451613,0.6553846153846153,0.8826979472140762,0.6523076923076923,0.8357771260997068,0.6492307692307693,0.7903225806451613,0.64,0.9604105571847508,0.6492307692307693,0.9589442815249267,0.6338461538461538,0.9589442815249267
